DonorName,RecipientName,RecipientCode,IncomegroupName,USD_Commitment_Defl,ShortDescription,AgencyName,FlowCode,SectorCode,ProjectTitle,PurposeName,SectorName,ChannelName,ChannelReportedName,ExpectedStartDate,CompletionDate,LongDescription,CommitmentDate,Recipientstat SI.SPR.PCAP,Recipientstat SI.POV.XPND.MD,Recipientstat SP.POP.TOTL,Recipientstat AG.SRF.TOTL.K2,year
Germany,Serbia,63,UMICs,0.803709,STABILITY PACT IN SE EUROPE:  WATER,Foreign Office,11,140,MAßNAHMEN DES AA IM RAHMEN DES STABILITÄTSPAKTES SÜDOSTEUROPA (STP SOE),Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,7516346.0,88360.0,2000
Germany,Serbia,63,UMICs,0.303172,WATER SUPPLY & SANIT. - LARGE SYST.,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,HILFE FÜR WASSERWERK PODGORIZA (MONTENEGRO) DES THW IM RAHMEN DES STABILITÄTSPAKTES (STP SOE),Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,7516346.0,88360.0,2000
Germany,Serbia,63,UMICs,7.5793,"REHABILITATION, UPGRADING AND EXTENSION OF WATER AND SEWERAGE SECTOR",Kreditanstalt für Wiederaufbau,13,140,"REHABILITATION, UPGRADING AND EXTENSION OF     AND SEWERAGE SECTOR  OF THE COASTAL REGION OF REPUBLIC OF MONTENEGRO AND OF THE MUNICIPALITY OF CETIUJE (IN RELATION TO THE GRANT WITH THE PROJECT NUMBER 2000 40527",Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,PUBLIC ENTERPRISE FOR WATER SUPPLY,2001-01-01,2001-12-01,NaN,2000-12-19,0.0,0.0,7516346.0,88360.0,2000
Germany,North Macedonia,66,UMICs,15.9165,LAKE OHRID ENVIRONM.PROTECTION,Kreditanstalt für Wiederaufbau,11,140,LAKE OHRID ENVIRONMENTAL PROTECTION PROGRAMME,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,MACEDONIAN GOVERNMENT,2000-05-01,2002-11-01,NaN,2000-02-08,0.0,0.0,2034819.0,25710.0,2000
Germany,Morocco,136,LMICs,0.0474768,FED. STATES CONTRIB.:  WASTE MGMT,Federal states and local governments,11,140,ENTWICKLUNGSZUSAMMENARBEIT DER BUNDESLÄNDER,Waste management/disposal,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,28793679.0,446550.0,2000
Germany,Morocco,136,LMICs,34.8648,SEWERAGE IN RURAL CENTRES,Kreditanstalt für Wiederaufbau,11,140,SEWERAGE RURAL CENTERS II,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,office national de l'eau potable,2002-07-01,2004-06-01,NaN,2000-11-17,0.0,0.0,28793679.0,446550.0,2000
Germany,Morocco,136,LMICs,40.9282,WATER SUPPLY IN NORTHERN MOROCCO,Kreditanstalt für Wiederaufbau,13,140,WATER SUPPLY NORTHERN MOROCCO,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,office national de l'eau potable,2001-03-01,2005-03-01,NaN,2000-11-17,0.0,0.0,28793679.0,446550.0,2000
Germany,Morocco,136,LMICs,20.0852,WATER SUPPLY FOR RURAL CENTRES,Kreditanstalt für Wiederaufbau,13,140,WATER SUPPLY F. RURAL CENTERS,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,office national de l'eau potable,2001-07-01,2005-06-01,NaN,2000-11-17,0.0,0.0,28793679.0,446550.0,2000
Germany,Egypt,142,LMICs,2.27379,"WASTE MANAGEMENT, ASSUAN",Deutsche Gesellschaft für Internationale Zusammenarbeit,11,140,ABFALLWIRTSCHAFT ASSUAN (ALT: 199222340),Waste management/disposal,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,68831561.0,1001450.0,2000
Germany,Egypt,142,LMICs,2.27379,WATER SUPPLY & SANIT. - LARGE SYST.,Deutsche Gesellschaft für Internationale Zusammenarbeit,11,140,BERATUNG DER WASSERVER- UND ENTSORGUNGSBEHOERDE,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,68831561.0,1001450.0,2000
Germany,Egypt,142,LMICs,5.30551,"DRINKING WATER SUPPLY SYSTEM, KAFR-EL-SHEIKH",Kreditanstalt für Wiederaufbau,11,140,WATER SUPPLY KAFR-EL-SHEIKH,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,CENTRAL BANK OF EGYPT,1986-10-01,2003-12-01,NaN,2000-02-15,0.0,0.0,68831561.0,1001450.0,2000
Germany,Cameroon,229,LMICs,0.6620520000000001,WATER SUPPLY & SANIT. - LARGE SYST.,Foundations/Societies/Misc. (non federal),11,140,NaN,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,15513945.0,475440.0,2000
Germany,Cameroon,229,LMICs,4.54758,IMPROVEMENT OF RURAL WATER SUPPLY,Kreditanstalt für Wiederaufbau,11,140,URAL WATER SUPPLY II,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,Ministère de l'investissement public et du territoire,2001-04-01,2005-03-01,NaN,2000-12-29,0.0,0.0,15513945.0,475440.0,2000
Germany,Chad,232,LDCs,7.5937,"RURAL WATER SUPPLY, QUADDAI-BILTINE",Kreditanstalt für Wiederaufbau,11,140,RURAL WATER SUPPLY IN OUADDAI-BILTINE,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,"ministère de la promotion économique, du développement et de la coopération",2001-10-01,2006-10-01,NaN,2000-11-14,0.0,0.0,8355654.0,1284000.0,2000
Germany,Democratic Republic of the Congo,235,LDCs,0.8809799999999999,WATER SUPPLY & SANIT. - LARGE SYST.,Foundations/Societies/Misc. (non federal),11,140,NaN,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,47105826.0,2344860.0,2000
Germany,Benin,236,LDCs,2.27379,WATER SUPPLY & SANIT. - SMALL SYST.,Deutsche Gesellschaft für Internationale Zusammenarbeit,11,140,KV-LAENDLICHE WASSERVERSORGUNG,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,6865951.0,114760.0,2000
Germany,Benin,236,LDCs,1.66745,WATER SUPPLY & SANIT. - LARGE SYST.,Deutsche Gesellschaft für Internationale Zusammenarbeit,11,140,SEKTORPLAN TRINKWASSER (ALT: 199621764),Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,6865951.0,114760.0,2000
Germany,Benin,236,LDCs,0.847366,WATER SUPPLY & SANIT. - SMALL SYST.,Foundations/Societies/Misc. (non federal),11,140,NaN,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,6865951.0,114760.0,2000
Germany,Benin,236,LDCs,5.6844800000000015,CONSTRUCTION & REHABILITATION OF RURAL WATER SUPPLY SYSTEMS,Kreditanstalt für Wiederaufbau,11,140,RURAL WATER SUPPLY,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,Ministry of Finance,2001-06-01,2004-06-01,NaN,2000-07-10,0.0,0.0,6865951.0,114760.0,2000
Germany,Ethiopia,238,LDCs,2.27379,SUPPORT TO ARAB MINCH WATER INSTITUTE,Deutsche Gesellschaft für Internationale Zusammenarbeit,11,140,UNTERSTUETZUNG DES ARAB MINCH WATER INSTITUTES (AWTI) (ALT: 198921595),Water sector policy and administrative management,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,66224804.0,1104300.0,2000
Germany,Ethiopia,238,LDCs,0.0909516,FED. STATES CONTRIB.:  WATER,Federal states and local governments,11,140,ENTWICKLUNGSZUSAMMENARBEIT DER BUNDESLÄNDER,Water sector policy and administrative management,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,66224804.0,1104300.0,2000
Germany,Ethiopia,238,LDCs,0.0378965,"FED. STATES CONTRIB.:  WATER, SMALL SYSTEMS",Federal states and local governments,11,140,ENTWICKLUNGSZUSAMMENARBEIT DER BUNDESLÄNDER,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,66224804.0,1104300.0,2000
Germany,Ghana,241,LMICs,3.78965,REHABILITATION & EXTENSION OF CENTRAL SMALL TOWN WATER SUPPLY SYSTEMS,Kreditanstalt für Wiederaufbau,11,140,WATER SUPPLY VOLTA AND EASTERN REGION,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,ministry of finance,2000-03-01,2000-05-01,NaN,2000-05-29,0.0,0.0,19278856.0,238540.0,2000
Germany,Ghana,241,LMICs,7.5793,RURAL WATER SUPPLY PROGRAMME,Kreditanstalt für Wiederaufbau,11,140,RURAL WATER SUPPLY PROGRAMME III,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,ministry of finance,2001-01-01,2003-12-01,NaN,2000-12-07,0.0,0.0,19278856.0,238540.0,2000
Germany,Kenya,248,LMICs,0.909516,WATER SUPPLY & SANIT. - SMALL SYST.,Foundations/Societies/Misc. (non federal),11,140,NaN,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,31964557.0,580370.0,2000
Germany,Kenya,248,LMICs,0.750351,WATER SUPPLY & SANIT. - LARGE SYST.,Foundations/Societies/Misc. (non federal),11,140,NaN,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,31964557.0,580370.0,2000
Germany,Albania,71,UMICs,8.7162,WATER SUPPLY AND SEWERAGE KORÇA,Kreditanstalt für Wiederaufbau,11,140,NaN,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,Bank of Albania,2000-07-01,2001-12-01,NaN,2000-03-22,0.0,0.0,3089027.0,28750.0,2000
Germany,Albania,71,UMICs,9.7394,ENVIRONMENTAL PROTECTION LAKE OHRID - SEWERAGE,Kreditanstalt für Wiederaufbau,11,140,NaN,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,Ministry of Finance,2000-12-01,2004-12-01,NaN,2000-03-23,0.0,0.0,3089027.0,28750.0,2000
Germany,Albania,71,UMICs,10.611,WATER SUPPLY & SANITATION: SEWERAGE KAVAJA,Kreditanstalt für Wiederaufbau,11,140,NaN,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,Ministry of Finance,2000-10-01,2003-12-01,NaN,2000-03-23,0.0,0.0,3089027.0,28750.0,2000
Germany,Albania,71,UMICs,7.2382300000000015,ENVIRONMENTAL PROTECTION LAKE OHRID - SEWERAGE,Kreditanstalt für Wiederaufbau,13,140,NaN,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,Ministry of Finance,2000-12-01,2004-12-01,NaN,2000-03-23,0.0,0.0,3089027.0,28750.0,2000
Germany,Madagascar,252,LDCs,0.32818400000000003,WATER SUPPLY & SANIT. - SMALL SYST.,Foundations/Societies/Misc. (non federal),11,140,NaN,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,15766806.0,587040.0,2000
Germany,Mozambique,259,LDCs,1.1369,WATER SUPPLY & SANIT. - SMALL SYST.,Federal Institutions,11,140,INSTANDSETZUNG DER DÖRFLICHEN TRINKWASSERVERSOR- GUNG FÜR OPFER DER FLUTKATASTROPHE,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,17711927.0,799380.0,2000
Germany,Niger,260,LDCs,6.31053,RURAL WATER SUPPLY IN DEPT. DOSSO,Kreditanstalt für Wiederaufbau,11,140,RURAL WATER SUPPLY LOGA,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,Ministère du Plan,2000-04-01,2003-11-01,NaN,2000-09-28,0.0,0.0,11331557.0,1267000.0,2000
Germany,Rwanda,266,LDCs,0.12579400000000002,"FED. STATES CONTRIB.:  WATER, SMALL SYSTEMS",Federal states and local governments,11,140,ENTWICKLUNGSZUSAMMENARBEIT DER BUNDESLÄNDER,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,7933681.0,26340.0,2000
Germany,Senegal,269,LDCs,0.0609884,WATER SUPPLY & SANIT. - SMALL SYST.,Foundations/Societies/Misc. (non federal),11,140,NaN,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,9797734.0,196710.0,2000
Germany,Senegal,269,LDCs,0.378965,WATER SUPPLY IN MEDIUM SIZED TOWNS: INFORMATION CAMPAIGNS,Kreditanstalt für Wiederaufbau,11,140,WATER SUPPLY IN MEDIUM SIZED TOWNS,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,ministère de l'économie et des finances,1998-01-01,2000-03-01,NaN,2000-12-22,0.0,0.0,9797734.0,196710.0,2000
Germany,Senegal,269,LDCs,9.47413,WATER SUPPLY IN 11 MEDIUM SIZED TOWNS,Kreditanstalt für Wiederaufbau,13,140,WATER SUPPLY IN MEDIUM SIZED TOWNS,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,ministère de l'économie et des finances,1998-01-01,2000-03-01,NaN,2000-12-22,0.0,0.0,9797734.0,196710.0,2000
Germany,Tanzania,282,LDCs,1.89483,WATER RESOURCES POLICY/ADMIN. MGMT,Deutsche Gesellschaft für Internationale Zusammenarbeit,11,140,DOERFLICHE TRINKWASSERVERSORGUNG (ALT. 9120684),Water sector policy and administrative management,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,33499180.0,947300.0,2000
Germany,Tanzania,282,LDCs,0.00985309,"FED. STATES CONTRIB.:  WATER, SMALL SYSTEMS",Federal states and local governments,11,140,ENTWICKLUNGSZUSAMMENARBEIT DER BUNDESLÄNDER,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,33499180.0,947300.0,2000
Germany,Tanzania,282,LDCs,0.530551,WATER SUPPLY & SANIT. - SMALL SYST.,Foundations/Societies/Misc. (non federal),11,140,NaN,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,33499180.0,947300.0,2000
Germany,Tanzania,282,LDCs,9.09516,URBAN WATER SUPPLY SONGEA (URGENT MEASURES),Kreditanstalt für Wiederaufbau,11,140,URBAN WATER SUPPLY SONGEA (URGENT MESURES),Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,ministry of finance,2001-05-01,2004-05-01,NaN,2000-12-20,0.0,0.0,33499180.0,947300.0,2000
Germany,Tanzania,282,LDCs,12.3209,"URBAN WATER SUPPLY: ARUSHA, MOSHI, TANGA",Kreditanstalt für Wiederaufbau,11,140,"URBAN WATER SUPPLY ARUSHA, MOSHI, TANGA : PHASE II",Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,ministry of finance,2000-12-01,2002-12-01,NaN,2000-12-13,0.0,0.0,33499180.0,947300.0,2000
Germany,Togo,283,LDCs,0.266034,WATER SUPPLY & SANIT. - SMALL SYST.,Foundations/Societies/Misc. (non federal),11,140,NaN,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,4924402.0,56790.0,2000
Germany,Uganda,285,LDCs,0.0568448,WATER SUPPLY & SANIT. - SMALL SYST.,Foundations/Societies/Misc. (non federal),11,140,NaN,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,23650172.0,241550.0,2000
Germany,Burkina Faso,287,LDCs,0.687334,WATER SUPPLY & SANIT. - LARGE SYST.,Foundations/Societies/Misc. (non federal),11,140,NaN,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,11607942.0,274220.0,2000
Germany,Burkina Faso,287,LDCs,0.24678200000000006,WATER SUPPLY & SANIT. - SMALL SYST.,Foundations/Societies/Misc. (non federal),11,140,NaN,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,11607942.0,274220.0,2000
Germany,Zambia,288,LDCs,0.109133,WATER SUPPLY & SANIT. - SMALL SYST.,Foundations/Societies/Misc. (non federal),11,140,NaN,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,10415944.0,752610.0,2000
Germany,Zambia,288,LDCs,9.85309,IMPROVEMENT OF WATER SUPPLY & SANITATION SYSTEM,Kreditanstalt für Wiederaufbau,11,140,WATER SUPPLY LIVINGSTONE,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,Ministry of Finance & economic developme,2000-10-01,2003-04-01,NaN,2000-08-07,0.0,0.0,10415944.0,752610.0,2000
Germany,Cuba,338,UMICs,0.00644241,"FED. STATES CONTRIB.:  WATER, SMALL SYSTEMS",Federal states and local governments,11,140,ENTWICKLUNGSZUSAMMENARBEIT DER BUNDESLÄNDER,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,11126430.0,109890.0,2000
Germany,Cuba,338,UMICs,0.049674,WATER SUPPLY & SANIT. - SMALL SYST.,Foundations/Societies/Misc. (non federal),11,140,NaN,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,11126430.0,109890.0,2000
Germany,Dominican Republic,340,UMICs,0.0152344,FED. STATES CONTRIB.:  WATER RESSOURCES PROTECTION,Federal states and local governments,11,140,ENTWICKLUNGSZUSAMMENARBEIT DER BUNDESLÄNDER,Water resources conservation (including data collection),I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,8471321.0,48670.0,2000
Germany,Guatemala,347,LMICs,0.0213426,FED. STATES CONTRIB.:  WATER RESSOURCES PROTECTION,Federal states and local governments,11,140,ENTWICKLUNGSZUSAMMENARBEIT DER BUNDESLÄNDER,Water resources conservation (including data collection),I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,11589761.0,108890.0,2000
Germany,Guatemala,347,LMICs,7.5793,WATER SUPPLY/ WATER DISPOSAL,Kreditanstalt für Wiederaufbau,11,140,WATER SUPPLY & WASTE WATER DISPOSAL IN FLORES & SAN BENITO,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,MIN. DE FINANZIAS PUBLICAS,2000-07-01,2003-04-01,NaN,2000-02-16,0.0,0.0,11589761.0,108890.0,2000
Germany,Guatemala,347,LMICs,12.8848,RURAL WATER SUPPLY AND BASIC SANITATION PROGRAM,Kreditanstalt für Wiederaufbau,11,140,NaN,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,Secretaria de planification y program,2001-02-01,2005-02-01,NaN,2000-07-25,0.0,0.0,11589761.0,108890.0,2000
Germany,Mexico,358,UMICs,0.075793,WATER SUPPLY & SANIT. - LARGE SYST.,Federal Ministries,11,140,VERBUNDPROJEKT - TEILPROJEKT 2: ANWENDUNG HYGIENISCHER U. ÖKOTOXIKOLOGISCH. TESTSYSTEME ZUR EVALUIE,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,98899845.0,1964380.0,2000
Germany,Mexico,358,UMICs,0.075793,WATER SUPPLY & SANIT. - LARGE SYST.,Federal Ministries,11,140,VERBUNDPROJEKT- TEILPROJEKT 1: ENTWICKL. U.OPTIMIERUNG VON DEZENTRALEN ANLA - GEN IN ENTWICKL-LÄNDE,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,98899845.0,1964380.0,2000
Germany,Nicaragua,364,LMICs,0.0075793000000000015,"FED. STATES CONTRIB.:  WATER, SMALL SYSTEMS",Federal states and local governments,11,140,ENTWICKLUNGSZUSAMMENARBEIT DER BUNDESLÄNDER,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,5069302.0,130370.0,2000
Germany,Nicaragua,364,LMICs,0.0982785,WATER SUPPLY & SANIT. - SMALL SYST.,Foundations/Societies/Misc. (non federal),11,140,NaN,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,5069302.0,130370.0,2000
Germany,Nicaragua,364,LMICs,18.9483,REHABILITATION OF LAKE MANAGUA,Kreditanstalt für Wiederaufbau,11,140,REHABILITATION OF LAKE MANAGUA/SEWAGE PLANT,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,ministerio de relaciones exteriores,2001-07-01,2006-07-01,NaN,2000-11-29,0.0,0.0,5069302.0,130370.0,2000
Germany,Nicaragua,364,LMICs,0.012884799999999998,"FED. STATES CONTRIB.:  WATER, LARGE SYSTEMS",Federal states and local governments,11,140,ENTWICKLUNGSZUSAMMENARBEIT DER BUNDESLÄNDER,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,5069302.0,130370.0,2000
Germany,Nicaragua,364,LMICs,0.129,FED. STATES CONTRIB.:  WASTE MGMT,Federal states and local governments,11,140,ENTWICKLUNGSZUSAMMENARBEIT DER BUNDESLÄNDER,Waste management/disposal,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,5069302.0,130370.0,2000
Germany,Nicaragua,364,LMICs,11.369000000000002,REHABILITATION OF THE LAKE MANAGUA,Kreditanstalt für Wiederaufbau,13,140,REHABILITATION OF THE LAKE MANAGUA / SEWAGE PLANT,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,ministerio de relaciones exteriores,2001-07-01,2006-07-01,NaN,2000-11-29,0.0,0.0,5069302.0,130370.0,2000
Germany,Bolivia,428,LMICs,18.5693,SANITATION SERVICES FOR POTOSI,Kreditanstalt für Wiederaufbau,11,140,SANITATION SERVICES FOR POTOSI,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,ministerio de hazienda,2001-01-01,2004-01-01,NaN,2000-10-20,0.0,0.0,8418264.0,1098580.0,2000
Germany,Brazil,431,UMICs,0.0205308,"FED. STATES CONTRIB.:  WATER, SMALL SYSTEMS",Federal states and local governments,11,140,ENTWICKLUNGSZUSAMMENARBEIT DER BUNDESLÄNDER,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,174790340.0,8515770.0,2000
Germany,Brazil,431,UMICs,0.0773089,WATER SUPPLY & SANIT. - LARGE SYST.,Federal Ministries,11,140,"FORSCHUNGSKOOP. BEI WASSERBEDARF, WASSERVERSORGUNGUND ELEMIN. VON LASTSTOFFEN AUS DEM ABWASSER",Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,174790340.0,8515770.0,2000
Germany,Brazil,431,UMICs,0.818565,WATER RESOURCES POLICY/ADMIN. MGMT,Federal Ministries,11,140,MOD. DES WASSERBEDARFS UND DER -VERSORGUNG ALS GRUNDLAGE DES MANAGEMENTS_UND WASSERVERFÜGBARKEIT,Water sector policy and administrative management,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,174790340.0,8515770.0,2000
Germany,Ecuador,440,UMICs,1.89483,WATER COLLECTION AREAS MANAGEMENT,Deutsche Gesellschaft für Internationale Zusammenarbeit,11,140,MANAGEMENT VON WASSEREINZUGSGEBIETEN (PROMACH),River basins development,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,12681123.0,256370.0,2000
Germany,Ecuador,440,UMICs,1.51586,WATER SUPPLY & SANIT. - SMALL SYST.,Deutsche Gesellschaft für Internationale Zusammenarbeit,11,140,KV-STADTENTWICKLUNG BABAHOYO UND EMSABA,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,12681123.0,256370.0,2000
Germany,Peru,454,UMICs,4.54758,DRINKING WATER AND SANITATION PROGRAMME PROAGUA,Deutsche Gesellschaft für Internationale Zusammenarbeit,11,140,TRINKWASSER- UND SANITAERPROGRAMM PROAGUA,Education and training in water supply and sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,26459944.0,1285220.0,2000
Germany,Peru,454,UMICs,0.188456,WATER SUPPLY & SANIT. - SMALL SYST.,Foundations/Societies/Misc. (non federal),11,140,NaN,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,26459944.0,1285220.0,2000
Germany,Peru,454,UMICs,9.09516,SANITATION SERVICES FOR PUNO,Kreditanstalt für Wiederaufbau,11,140,SANITATION SERVICES FOR PUNO,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,ministerio de economia y finanzas,2000-04-01,2004-02-01,NaN,2000-10-25,0.0,0.0,26459944.0,1285220.0,2000
Germany,Peru,454,UMICs,8.7162,DRINKING WATER SUPPLY FOR PUNO,Kreditanstalt für Wiederaufbau,13,140,DRINKING WATER SUPPLY FOR PUNO,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,NaN,ministeria de economia y finanzas,2001-04-01,2004-02-01,NaN,2000-10-25,0.0,0.0,26459944.0,1285220.0,2000
Germany,Jordan,549,LMICs,1.89483,WATER RESOURCES PROTECTION,Deutsche Gesellschaft für Internationale Zusammenarbeit,11,140,BEWIRTSCHAFTUNG VON WASSEREINZUGSGEBIETEN (ALT: 199222704),Water resources conservation (including data collection),I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,5122493.0,88780.0,2000
Germany,Jordan,549,LMICs,2.27379,WATER SUPPLY & SANIT. - LARGE SYST.,Deutsche Gesellschaft für Internationale Zusammenarbeit,11,140,FOERDERUNG DES BETRIEBSMANAGEMENT DER WATER AUTHORITY OF JORDAN (WAJ),Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,NaN,NaN,NaN,NaN,NaN,2000-12-31,0.0,0.0,5122493.0,88780.0,2000
